"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
12000,"36 Months",4,"MORTGAGE",50000,"Debt Consolidation","CO",21.14,"None",37758.48125,675,3,62,13,"None",11127,40.8,22,0,"None","0"
20000,"60 Months",0.5,"MORTGAGE",45000,"Small Business","IL",16.16,"None",34684.44444,700,1,73,9,"None",19872,82.4,26,268,"None","0"
4000,"36 Months",2,"MORTGAGE",56500,"Debt Consolidation","CO",12.7,"None",36058.42778,680,0,0,6,"One",3864,99.1,15,216,"One","0"
25000,"60 Months",3,"MORTGAGE",103000,"Credit Card","IL",8,"Two",32868.42083,675,0,12,9,"None",50000,32.4,37,1000,"None","0"
30000,"60 Months",10,"MORTGAGE",76800,"Home Improvement","LA",2.86,"None",33733.10556,785,0,0,6,"None",5553,10.8,21,68,"None","0"
10000,"36 Months",2,"RENT",117000,"Credit Card","CA",12.75,"None",35800.48819,735,0,0,9,"None",11808,53,24,0,"None","0"
7500,"36 Months",9,"MORTGAGE",70000,"Credit Card","AZ",2.81,"None",35429.13681,755,0,0,6,"None",7905,30.2,14,506,"None","0"
7000,"36 Months",3,"RENT",41000,"Debt Consolidation","TX",19.76,"None",39565.48472,670,2,0,7,"None",7380,50.4,13,154,"None","0"
8000,"36 Months",0.5,"RENT",40000,"Major Purchase","FL",20.55,"None",35979.52292,715,0,0,6,"None",16166,74.2,11,0,"None","0"
13300,"36 Months",1,"MORTGAGE",94000,"Debt Consolidation","MA",6.52,"None",36522.17361,785,2,0,12,"None",7524,13.1,32,0,"None","0"
2500,"36 Months",1,"RENT",55000,"Small Business","NY",12.07,"None",37529.51944,665,0,0,11,"None",19336,79.6,28,805,"None","0"
10000,"36 Months",10,"MORTGAGE",77000,"Major Purchase","PA",8.15,"None",34197.44167,770,4,39,9,"None",50000,6.8,40,313,"None","0"
9500,"36 Months",0.5,"RENT",44064,"Major Purchase","WI",19.04,"None",32925.23125,755,1,38,4,"None",336,4.7,16,694,"None","0"
6500,"36 Months",0.5,"MORTGAGE",50000,"Small Business","GA",3.24,"None",32624.28194,820,0,0,6,"None",35624,2.5,19,1000,"None","0"
20000,"36 Months",6,"RENT",2e+05,"Debt Consolidation","CA",10.44,"None",35060.49653,690,1,0,10,"One",28998,79.9,23,231,"One","0"
5000,"60 Months",5,"MORTGAGE",40000,"Wedding","CA",4.89,"One",38582.19583,665,0,13,7,"None",1677,16.4,15,0,"None","0"
8000,"36 Months",4,"RENT",43300,"Car","NJ",5.1,"None",38802.53056,720,0,0,7,"None",8596,39.8,10,166,"None","0"
14400,"36 Months",10,"RENT",45000,"Debt Consolidation","NY",16.29,"None",37343.51597,780,1,0,6,"None",857,3.3,16,39,"None","0"
13750,"36 Months",3,"RENT",146000,"Wedding","CA",2.04,"None",37221.14583,670,0,0,3,"None",10029,94.2,9,179,"None","0"
8500,"36 Months",4,"MORTGAGE",81400,"Debt Consolidation","NJ",6.8,"One",32180.27847,705,0,5,11,"None",50000,58.7,31,168,"None","0"
7200,"36 Months",10,"MORTGAGE",79632,"Home Improvement","AL",12.25,"One",36399.04444,665,1,20,6,"None",2391,47.8,17,0,"None","0"
10550,"36 Months",10,"RENT",35000,"Debt Consolidation","PA",21.63,"None",35581.26042,740,0,0,8,"None",11071,37.4,14,164,"None","0"
25000,"36 Months",2,"OTHER",2e+05,"Renewable Energy","IL",1.03,"One",34298.1875,700,3,7,8,"None",26856,0,39,1000,"None","0"
24250,"36 Months",10,"RENT",88066,"Debt Consolidation","CA",15.72,"None",36384.52153,685,0,43,9,"One",31710,93.5,21,162,"None","0"
15000,"36 Months",4,"RENT",60000,"Moving","NY",1.72,"None",36328.22431,760,1,79,8,"None",5106,8.5,21,0,"None","0"
7900,"36 Months",0,"RENT",36572.88,"Debt Consolidation","CA",9.52,"None",33350.44583,725,0,29,13,"One",8892,33.9,24,0,"One","0"
6000,"36 Months",3,"RENT",59500,"House","FL",16.24,"None",36202.21875,660,1,34,8,"None",1995,30.7,16,1000,"None","0"
10000,"36 Months",10,"MORTGAGE",150996,"Debt Consolidation","LA",4.55,"None",34104.09375,710,1,25,6,"None",22352,75.7,27,0,"None","0"
20000,"60 Months",1,"MORTGAGE",89200,"Debt Consolidation","OH",14,"None",37213.22708,700,0,72,12,"None",20332,71.6,31,321,"None","0"
5000,"36 Months",10,"MORTGAGE",108000,"Debt Consolidation","NY",6.28,"None",34336.13125,755,0,0,7,"None",8073,31,28,259,"None","0"
3600,"36 Months",6,"RENT",32000,"Credit Card","NY",15.11,"None",37206.15903,715,1,47,11,"None",12811,41.5,21,127,"None","0"
14000,"36 Months",4,"MORTGAGE",45000,"Debt Consolidation","GA",9.17,"None",36686.21389,690,1,0,6,"None",10163,61.6,15,0,"None","0"
11200,"60 Months",4,"MORTGAGE",81000,"Home Improvement","VA",16.47,"None",34993.50347,675,0,54,15,"None",19051,41.9,23,0,"None","0"
25000,"36 Months",1,"RENT",52000,"Home Improvement","NY",9,"None",38652.07569,750,0,0,5,"None",2951,20.6,9,401,"None","0"
6000,"36 Months",7,"RENT",42000,"Credit Card","WI",21.2,"None",34054.05347,725,2,0,7,"One",8706,32.6,14,238,"One","0"
15000,"36 Months",10,"MORTGAGE",102058,"Home Improvement","MD",13.1,"None",30000,680,1,0,16,"None",8785,37.4,24,715,"None","0"
10000,"36 Months",10,"MORTGAGE",102000,"Debt Consolidation","FL",12.66,"None",34119.14167,705,0,0,4,"None",32615,94.5,10,118,"None","0"
35000,"60 Months",10,"MORTGAGE",105000,"Debt Consolidation","WA",5.07,"None",36197.30486,670,2,32,12,"None",5708,43.2,35,237,"None","0"
9200,"60 Months",7,"RENT",72000,"Credit Card","CA",6.27,"None",35775.31528,700,0,30,7,"None",1304,46.6,25,0,"None","0"
6000,"36 Months",10,"RENT",59578.44,"Other","CA",23.77,"None",37066.24931,665,1,0,9,"None",25181,63,20,151,"None","0"
8400,"36 Months",1,"OWN",45500,"Major Purchase","MA",6.57,"None",30933.14097,805,0,0,5,"None",1494,8.4,7,227,"None","0"
12000,"36 Months",8,"RENT",115000,"Debt Consolidation","CA",11.07,"None",36310.09514,725,0,0,7,"None",21504,45.4,32,309,"None","0"
4800,"36 Months",3,"RENT",36400,"Debt Consolidation","UT",14.67,"None",38586.52708,670,0,0,6,"None",8038,51.5,8,228,"None","0"
5500,"36 Months",10,"MORTGAGE",60000,"Credit Card","RI",15.62,"None",36497.11806,685,1,70,18,"One",12835,43.7,29,331,"None","0"
10000,"36 Months",7,"MORTGAGE",72000,"Debt Consolidation","FL",11.95,"None",34904.24792,705,0,67,8,"None",12751,75.9,27,500,"None","0"
5000,"36 Months",2,"RENT",20000,"Debt Consolidation","FL",10.14,"None",33306.50069,685,3,58,5,"One",5881,82.8,23,18,"None","0"
21575,"60 Months",10,"RENT",54480,"Debt Consolidation","WA",18.5,"None",36820.21944,660,1,47,7,"None",16092,98.7,21,381,"None","0"
7500,"36 Months",10,"MORTGAGE",105000,"Credit Card","AZ",10.71,"None",35182.36667,680,0,38,9,"None",15478,96.2,29,179,"None","0"
21600,"60 Months",6,"MORTGAGE",102000,"Debt Consolidation","TX",19.43,"One",36754.46667,695,0,12,11,"None",8501,45.5,30,0,"None","0"
16000,"36 Months",4,"RENT",65000,"Debt Consolidation","PA",20.22,"None",34497.39028,685,1,0,7,"One",16731,96.2,17,112,"One","0"
21000,"36 Months",3,"RENT",35000,"Other","NV",6.65,"None",38532.48125,725,0,0,10,"None",7191,27,20,677,"None","0"
25000,"60 Months",3,"MORTGAGE",90000,"Small Business","NM",10.79,"None",38035.5125,735,1,0,14,"None",9210,25.6,27,278,"None","0"
21000,"36 Months",1,"MORTGAGE",151000,"Credit Card","CA",7.99,"None",31418.49931,695,3,35,9,"None",17788,52.7,17,243,"None","0"
2425,"36 Months",2,"RENT",35000,"Debt Consolidation","NY",27.87,"None",34820.23333,695,2,42,13,"None",22094,55.8,18,0,"None","0"
10000,"36 Months",4,"MORTGAGE",54000,"Debt Consolidation","KY",17.04,"None",37412.075,730,2,0,8,"None",6948,53.9,27,318,"None","0"
14000,"36 Months",10,"RENT",65000,"Debt Consolidation","MD",16.49,"None",36008.40625,735,1,0,11,"None",3868,18.7,31,0,"None","0"
4500,"36 Months",2,"MORTGAGE",41600,"Credit Card","PA",5.68,"None",36012.09028,775,0,0,8,"None",5550,35.6,16,167,"None","0"
10000,"36 Months",0.5,"RENT",85000,"Debt Consolidation","NY",3.92,"Two",37042.43056,680,1,19,16,"None",3520,22.1,22,92,"None","0"
30850,"60 Months",4,"MORTGAGE",65004,"Debt Consolidation","TX",3.86,"None",36269.175,770,4,0,13,"None",3418,6.7,40,332,"None","0"
10000,"60 Months",1,"MORTGAGE",55500,"Home Improvement","PA",10.08,"None",34411.15903,670,0,48,4,"None",2009,59.1,19,0,"None","0"
10000,"36 Months",10,"MORTGAGE",120000,"Home Improvement","MA",1.69,"One",33756.18681,695,0,19,3,"None",5624,48.1,19,339,"None","0"
7000,"36 Months",4,"MORTGAGE",43000,"Credit Card","NC",9.49,"None",31889.33542,700,1,83,11,"None",6308,30.6,18,55,"None","0"
12000,"36 Months",8,"RENT",31200,"Debt Consolidation","CO",17,"None",36293.19653,715,2,61,4,"None",0,0,15,916,"None","0"
5200,"36 Months",1,"MORTGAGE",34000,"Medical","GA",1.52,"One",36942.46111,705,1,17,10,"None",4699,28.8,15,52,"None","0"
2500,"36 Months",4,"MORTGAGE",1e+05,"Home Improvement","NJ",11.92,"One",36717.33125,685,1,11,10,"None",50000,36.1,40,170,"None","0"
6000,"36 Months",1,"RENT",33000,"Debt Consolidation","MD",12.87,"None",38269.14861,665,0,51,6,"None",4696,85.4,8,0,"None","0"
9600,"36 Months",0.5,"RENT",120640,"Credit Card","WI",10.63,"None",31815.16736,675,3,0,6,"None",41756,85.7,16,1000,"None","0"
4925,"36 Months",9,"OWN",46000,"Debt Consolidation","WV",10.33,"None",38535.34931,690,0,0,5,"None",9124,72.4,8,0,"None","0"
22800,"36 Months",3,"OWN",43000,"Debt Consolidation","VA",15.49,"One",36642.47292,725,1,19,9,"None",19226,70.9,32,459,"None","0"
15000,"36 Months",9,"MORTGAGE",65004,"Other","MO",0,"None",37593.19097,785,0,0,4,"None",0,0,14,0,"None","0"
30000,"60 Months",7,"MORTGAGE",105000,"Home Improvement","NY",11.15,"None",32888.12153,710,2,0,10,"None",13964,32.8,15,0,"None","0"
24000,"36 Months",8,"MORTGAGE",99000,"Debt Consolidation","PA",19.79,"None",35562.47361,730,0,0,18,"None",21459,52,38,281,"None","0"
24250,"36 Months",10,"MORTGAGE",198000,"Debt Consolidation","CA",12.92,"None",32905.47431,700,0,61,13,"None",21515,63.8,31,125,"None","0"
7500,"36 Months",8,"MORTGAGE",36000,"Other","MO",9.43,"None",32201.36597,795,1,0,12,"None",421,0.6,55,0,"None","0"
4000,"36 Months",7,"RENT",48000,"Car","VA",19.25,"One",37691.20486,710,0,17,4,"None",3591,26.7,20,0,"None","0"
12000,"36 Months",1,"MORTGAGE",55000,"Credit Card","AZ",12.72,"None",36796.22778,730,1,0,9,"None",17035,33.4,16,0,"None","0"
26000,"36 Months",5,"RENT",52000,"Credit Card","MN",15.16,"None",35387.10556,720,0,0,8,"None",25913,63,22,552,"None","0"
6000,"36 Months",0.5,"OWN",40000,"Car","NJ",13.23,"None",35991.12778,750,0,0,9,"None",11965,58.9,17,82,"None","0"
3000,"36 Months",4,"RENT",83000,"Wedding","NH",18.88,"None",37924.29236,715,1,30,11,"None",5033,17.1,25,201,"None","0"
12000,"60 Months",10,"MORTGAGE",50000,"Debt Consolidation","NC",14.81,"One",35768.11806,675,2,7,12,"None",25759,72.6,23,0,"None","0"
12000,"36 Months",5,"MORTGAGE",98400,"Home Improvement","AZ",9.48,"One",34859.30903,690,0,21,9,"One",9196,61.3,35,0,"One","0"
9600,"60 Months",3,"RENT",36000,"Home Improvement","OH",1.1,"One",36030.05,745,0,22,9,"None",776,3.1,18,808,"None","0"
35000,"60 Months",2,"MORTGAGE",2e+05,"Home Improvement","MA",7.19,"None",36243.24792,800,0,0,7,"None",6604,13.5,34,0,"None","0"
6000,"36 Months",2,"MORTGAGE",52000,"Other","MI",21.6,"None",36806.33472,730,2,0,13,"None",10813,14.9,20,416,"None","0"
20000,"36 Months",7,"MORTGAGE",75000,"Debt Consolidation","CA",13.5,"None",36285.35556,705,0,0,12,"None",24046,53.2,43,443,"None","0"
25000,"36 Months",8,"MORTGAGE",2e+05,"Debt Consolidation","IL",0.22,"Two",34174.37569,710,3,9,11,"None",12156,46.1,39,707,"None","0"
13600,"36 Months",5,"RENT",33736.32,"Debt Consolidation","VA",15.26,"None",36499.48542,685,0,0,7,"None",14707,66.2,17,1000,"None","0"
9600,"36 Months",9,"MORTGAGE",75000,"House","PA",1.84,"One",34997.36042,760,3,14,11,"None",1695,5.1,29,0,"None","0"
25000,"60 Months",10,"RENT",85000,"Debt Consolidation","CA",23.79,"None",34257.16042,760,2,80,11,"None",279,0.9,23,121,"None","0"
4650,"36 Months",2,"RENT",31500,"Credit Card","TX",11.77,"None",38697.38333,685,1,0,6,"None",7985,77.1,17,620,"None","0"
6800,"36 Months",6,"MORTGAGE",119500,"Home Improvement","CA",3.07,"None",30009.30833,690,1,0,4,"One",4820,67.9,10,1000,"One","0"
8000,"36 Months",8,"MORTGAGE",33600,"Credit Card","PA",12.32,"None",34297.46319,730,0,45,6,"None",1281,13.8,24,67,"None","0"
8000,"36 Months",6,"MORTGAGE",52500,"Debt Consolidation","TX",2.67,"None",38387.30903,670,2,40,6,"None",3214,74.7,12,432,"None","0"
15000,"36 Months",2,"RENT",120000,"Credit Card","TX",12.17,"None",39203.23819,730,0,0,12,"None",12648,31.8,14,335,"None","0"
15000,"36 Months",0.5,"RENT",85000,"Debt Consolidation","CA",8.24,"None",37006.15764,695,0,0,7,"None",10670,82.7,9,879,"None","0"
20000,"60 Months",10,"MORTGAGE",66000,"Home Improvement","FL",10.11,"None",32750.44931,805,2,0,6,"None",110,0.3,17,69,"None","0"
5000,"36 Months",1,"OWN",44400,"Credit Card","OH",17.03,"One",37100.44306,670,2,20,8,"None",7837,41.2,11,946,"None","0"
12000,"36 Months",7,"MORTGAGE",140000,"Credit Card","MD",9.75,"None",32964.42014,725,0,34,9,"None",10562,44.2,31,0,"None","0"
12600,"60 Months",10,"MORTGAGE",1e+05,"Small Business","WI",19.44,"One",35772.26458,695,1,1,7,"None",19797,51.7,17,0,"None","0"
5000,"36 Months",0.5,"RENT",43000,"Wedding","NY",0.84,"None",39279.18472,745,1,0,5,"None",1247,15.8,6,290,"None","0"
4000,"36 Months",10,"MORTGAGE",57000,"Other","WV",4.46,"Three",30975.3875,670,0,5,6,"None",6288,75.8,40,0,"None","0"
4500,"36 Months",0.5,"MORTGAGE",41000,"Other","SC",13.26,"None",37757.35,715,3,0,10,"None",3596,33,12,272,"None","0"
3200,"36 Months",7,"OWN",20000,"Debt Consolidation","AZ",5.04,"None",34589.325,720,1,45,7,"One",3246,22.2,19,56,"One","0"
14750,"36 Months",6,"MORTGAGE",42000,"Car","AR",19.97,"None",35640.16319,700,2,75,19,"None",10920,35.3,46,367,"None","0"
15000,"36 Months",10,"MORTGAGE",120000,"Other","IL",14.2,"None",30000,730,1,0,16,"None",19962,49,31,52,"None","0"
13100,"60 Months",2,"MORTGAGE",78000,"Debt Consolidation","NM",17.43,"None",37032.38194,710,3,0,7,"None",3733,46.7,24,0,"None","0"
23000,"36 Months",6,"MORTGAGE",155142,"Debt Consolidation","CA",14.96,"None",31323.49931,675,0,77,10,"None",45923,96.7,18,656,"None","0"
35000,"36 Months",0.5,"RENT",2e+05,"Home Improvement","CO",6.53,"None",34560.39167,795,0,0,6,"None",12453,40.2,27,0,"None","0"
5500,"36 Months",6,"MORTGAGE",64000,"Other","FL",8.98,"None",32656.12708,760,1,0,12,"None",11202,7.6,22,0,"None","0"
11500,"36 Months",2,"MORTGAGE",33000,"Credit Card","CA",18.79,"None",34505.44931,700,1,47,7,"None",20281,49,15,190,"None","0"
20000,"36 Months",9,"MORTGAGE",90000,"Debt Consolidation","CA",17.43,"None",35745.075,675,0,46,15,"None",14218,74.8,31,122,"None","0"
12000,"36 Months",4,"OWN",64500,"Debt Consolidation","TX",4.84,"None",38179.51319,680,0,0,13,"None",12244,47.6,18,250,"None","0"
7000,"36 Months",0.5,"RENT",50000,"Debt Consolidation","OH",9.14,"None",36980.06667,690,0,0,16,"None",5283,62.2,27,0,"None","0"
6000,"36 Months",10,"OWN",40000,"Debt Consolidation","IL",17.13,"None",37025.09653,660,2,69,16,"None",14988,64.3,20,0,"None","0"
11000,"36 Months",0.5,"OWN",128004,"Debt Consolidation","TX",4.13,"None",32024.05208,800,0,0,12,"None",5272,7.4,16,102,"None","0"
12000,"60 Months",2,"RENT",49200,"Credit Card","AZ",23.83,"None",37233.34583,685,0,0,14,"One",22091,95.2,17,171,"One","0"
9800,"60 Months",2,"MORTGAGE",64083,"Debt Consolidation","RI",14.89,"One",37112.18264,665,1,23,8,"None",5350,79.9,21,0,"None","0"
12000,"36 Months",10,"MORTGAGE",56000,"Debt Consolidation","IL",23.74,"None",32384.48889,760,1,0,6,"None",33814,57.9,23,0,"None","0"
35000,"60 Months",10,"MORTGAGE",2e+05,"Debt Consolidation","CA",12.06,"None",35116.40347,710,1,0,15,"None",50000,53.4,42,314,"None","0"
4000,"36 Months",0.5,"RENT",19200,"Debt Consolidation","CA",24.13,"None",37504.11528,715,0,0,5,"None",6394,20.4,5,1,"None","0"
8500,"36 Months",1,"RENT",29760,"Debt Consolidation","AL",20.93,"One",32929.5375,715,0,20,5,"None",3468,69.4,21,623,"None","0"
8000,"36 Months",4,"MORTGAGE",73000,"Home Improvement","CA",0.25,"None",38559.10417,790,2,0,5,"None",214,2,10,0,"None","0"
16000,"36 Months",4,"OWN",50000,"Home Improvement","KS",3.12,"None",36960.18472,760,1,0,5,"None",1133,18,13,315,"None","0"
21000,"36 Months",2,"MORTGAGE",68000,"Debt Consolidation","IL",18.09,"None",35971.5,725,1,0,9,"None",22289,49.8,29,239,"None","0"
8500,"36 Months",10,"MORTGAGE",99473,"Educationalal","MS",18.87,"None",31627.21111,745,4,0,15,"None",50000,16.6,27,475,"None","0"
7000,"36 Months",2,"RENT",70000,"Car","NY",21.53,"None",38032.26806,680,0,0,9,"None",8299,58.9,12,294,"None","0"
25000,"60 Months",7,"RENT",1e+05,"Credit Card","IL",23.81,"None",34917.31736,730,0,0,12,"None",49975,48.5,30,1000,"None","0"
12250,"36 Months",1,"MORTGAGE",110500,"Debt Consolidation","VA",9.38,"None",34326.46736,745,1,0,7,"None",39833,86.1,25,582,"None","0"
6400,"36 Months",2,"RENT",66800,"Small Business","CA",5.48,"None",36288.22292,695,2,77,4,"None",1731,17,11,0,"None","0"
4200,"36 Months",2,"RENT",31500,"Debt Consolidation","TX",22.79,"None",38698.20417,715,1,0,7,"None",7950,62.6,19,348,"None","0"
6000,"36 Months",2,"RENT",105000,"Debt Consolidation","TX",19.46,"One",37564.30903,665,0,8,12,"None",6893,81.1,29,0,"None","0"
4500,"36 Months",4,"MORTGAGE",110000,"Other","SC",5.83,"None",37465.33056,690,0,59,6,"None",1020,63.7,11,157,"None","0"
15000,"60 Months",2,"RENT",83000,"Credit Card","WA",19.72,"None",37787.10903,690,0,0,4,"None",39254,97.9,5,532,"None","0"
9600,"36 Months",2,"RENT",90000,"Debt Consolidation","CA",4.95,"None",35920.20764,675,1,47,6,"None",16733,70,23,240,"None","0"
10400,"60 Months",5,"MORTGAGE",85000,"Home Improvement","FL",3.16,"None",35750.48681,780,0,0,16,"None",2984,5,46,1000,"None","0"
8500,"36 Months",5,"RENT",19200,"Educationalal","NJ",14.06,"None",37290.42153,715,0,0,6,"None",3317,62.6,6,0,"None","0"
6125,"36 Months",0.5,"RENT",75400,"Car","CA",12.86,"None",34006.29792,755,1,0,7,"None",5583,12.5,15,1000,"None","0"
10000,"36 Months",1,"MORTGAGE",83000,"Credit Card","CA",8.79,"None",33899.09792,775,3,0,11,"None",1226,6.8,43,93,"None","0"
5000,"36 Months",3,"RENT",55000,"Major Purchase","NJ",7.77,"None",35992.42361,685,0,46,5,"None",10375,83.7,11,126,"None","0"
4000,"36 Months",1,"RENT",57600,"Wedding","HI",1.33,"None",36992.53194,765,0,0,4,"None",2325,8.2,7,607,"None","0"
15000,"36 Months",5,"MORTGAGE",89000,"Debt Consolidation","GA",18.11,"None",35927.51528,665,1,47,16,"None",11735,64.5,32,1000,"None","0"
8875,"60 Months",10,"MORTGAGE",85000,"Home Improvement","MD",7.27,"None",32894.40417,760,1,0,4,"None",946,27,13,389,"None","0"
9000,"36 Months",0.5,"RENT",23900,"Debt Consolidation","MD",13.76,"None",34544.39583,720,0,0,8,"None",6255,34.4,13,281,"None","0"
5500,"36 Months",7,"RENT",34000,"Debt Consolidation","WA",17.29,"None",36300.12361,730,2,0,15,"None",4276,16.3,42,278,"None","0"
3000,"36 Months",0.5,"RENT",16320,"Other","OH",14.71,"None",39021.07917,710,3,0,3,"None",1442,15.3,3,61,"None","0"
15000,"36 Months",3,"MORTGAGE",150000,"Debt Consolidation","CA",11.01,"None",36569.48333,740,1,0,7,"None",20234,54.9,24,135,"None","0"
4800,"36 Months",2,"MORTGAGE",30000,"Home Improvement","FL",5.11,"None",39024.44375,735,1,0,10,"None",766,3.7,20,1000,"None","0"
24000,"36 Months",2,"MORTGAGE",76596,"Debt Consolidation","PA",8.02,"None",38134.4625,715,1,0,6,"None",14782,67.8,16,698,"None","0"
7500,"36 Months",10,"MORTGAGE",147996,"Major Purchase","AZ",0.92,"None",30696.29444,800,1,0,7,"None",7914,6.5,24,296,"None","0"
5000,"36 Months",2,"MORTGAGE",90000,"Debt Consolidation","MO",3.61,"None",35066.05278,785,1,0,10,"None",2188,13.6,30,0,"None","0"
15000,"36 Months",5,"RENT",135000,"Debt Consolidation","CA",5.23,"None",36831.39792,740,0,0,5,"None",6932,45.9,19,0,"None","0"
15000,"36 Months",1,"MORTGAGE",171996,"Major Purchase","IL",10.49,"None",36678.46181,675,2,38,21,"None",2079,36.5,35,86,"None","0"
10000,"36 Months",2,"RENT",33500,"Debt Consolidation","FL",24.39,"One",32624.17847,715,0,22,6,"One",7842,48.4,16,0,"One","0"
28000,"36 Months",5,"MORTGAGE",109000,"Debt Consolidation","FL",12.79,"None",34727.35486,775,1,0,13,"None",9729,26.2,22,79,"None","0"
16750,"60 Months",10,"RENT",45000,"Debt Consolidation","NV",22.53,"None",35765.13819,685,3,0,7,"None",26890,77.7,31,0,"None","0"
2500,"36 Months",0,"RENT",12000,"Debt Consolidation","FL",7.4,"None",35907.26597,690,1,67,5,"One",1944,51.2,12,0,"One","0"
10000,"36 Months",2,"MORTGAGE",69000,"Debt Consolidation","AL",9.53,"None",37601.20486,740,0,0,13,"None",3613,5.7,20,59,"None","0"
4950,"36 Months",0,"MORTGAGE",50004,"Debt Consolidation","CA",15.65,"None",35763.11389,695,0,0,6,"None",18369,86.2,19,328,"None","0"
10400,"36 Months",10,"RENT",68000,"Wedding","CA",4.62,"None",36533.08403,680,0,73,6,"None",5641,33,11,64,"None","0"
20000,"36 Months",3,"RENT",172500,"Credit Card","MA",13.22,"None",35722.24444,745,0,0,17,"None",10767,50.3,21,584,"None","0"
6500,"36 Months",2,"MORTGAGE",27036,"Credit Card","WY",13.98,"None",38629.04375,680,1,0,11,"None",7558,62,12,414,"None","0"
24000,"60 Months",6,"MORTGAGE",55000,"Debt Consolidation","NC",14.1,"None",38682.10694,730,0,0,10,"None",25452,37.9,29,97,"None","0"
20050,"36 Months",2,"RENT",55846,"Debt Consolidation","NJ",18.37,"None",35374.34236,750,1,29,8,"None",6909,31.4,13,320,"None","0"
20000,"36 Months",2,"RENT",67500,"Debt Consolidation","PA",23.98,"One",30000,735,1,17,20,"None",14974,18.6,43,679,"None","0"
10800,"36 Months",3,"RENT",72000,"Debt Consolidation","MN",12.4,"None",36787.10069,735,1,0,9,"None",17862,41.4,44,220,"None","0"
5000,"36 Months",1,"OWN",30000,"Credit Card","GA",18.64,"None",34064.20139,700,0,0,10,"None",15840,47.1,12,260,"None","0"
1000,"36 Months",0.5,"RENT",61000,"Other","MA",9.45,"None",36466.08889,710,0,0,5,"None",9332,97.2,9,105,"None","0"
12000,"36 Months",2,"RENT",68500,"Debt Consolidation","VA",19.5,"Two",30000,660,0,17,12,"None",13034,64.3,31,0,"None","0"
25000,"36 Months",6,"OWN",80000,"Debt Consolidation","GA",9.9,"None",34016.29653,775,2,0,11,"None",30928,63,42,1000,"None","0"
